popularity,profit,budget,revenue,original_title,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
2.18041,0,0,0,The Sword in the Stone,Wolfgang Reitherman,79,Animation,Walt Disney Productions,12/25/63,486,6.7,1963,0.0,0.0
2.18041,0,0,0,The Sword in the Stone,Wolfgang Reitherman,79,Family,Walt Disney Productions,12/25/63,486,6.7,1963,0.0,0.0
1.13932099999999,8903529,2500000,11403529,The Birds,Alfred Hitchcock,119,Horror,Alfred J. Hitchcock Productions,3/28/63,434,7.0,1963,17800448.4288968,81195171.9487717
0.920094,9474588,4000000,13474588,Charade,Stanley Donen,113,Comedy,Universal Pictures,12/5/63,187,7.5,1963,28480717.4862349,95941483.5178528
0.920094,9474588,4000000,13474588,Charade,Stanley Donen,113,Mystery,Universal Pictures,12/5/63,187,7.5,1963,28480717.4862349,95941483.5178528
0.920094,9474588,4000000,13474588,Charade,Stanley Donen,113,Romance,Universal Pictures,12/5/63,187,7.5,1963,28480717.4862349,95941483.5178528
0.920094,9474588,4000000,13474588,Charade,Stanley Donen,113,Thriller,Universal Pictures,12/5/63,187,7.5,1963,28480717.4862349,95941483.5178528
0.907078,0,0,0,Dinner for One,Heinz Dunkhase,18,Comedy,Norddeutscher Rundfunk (NDR),6/8/63,19,6.3,1963,0.0,0.0
0.804532999999999,26635000,31115000,57750000,Cleopatra,Joseph L. Mankiewicz|Rouben Mamoulian|Darryl F. Zanuck,248,Drama,Twentieth Century Fox Film Corporation|MCL Films S.A.|Walwa Films S.A.,6/12/63,68,6.3,1963,221544381.146049,411190358.707516
0.804532999999999,26635000,31115000,57750000,Cleopatra,Joseph L. Mankiewicz|Rouben Mamoulian|Darryl F. Zanuck,248,History,Twentieth Century Fox Film Corporation|MCL Films S.A.|Walwa Films S.A.,6/12/63,68,6.3,1963,221544381.146049,411190358.707516
0.804532999999999,26635000,31115000,57750000,Cleopatra,Joseph L. Mankiewicz|Rouben Mamoulian|Darryl F. Zanuck,248,Romance,Twentieth Century Fox Film Corporation|MCL Films S.A.|Walwa Films S.A.,6/12/63,68,6.3,1963,221544381.146049,411190358.707516
0.78112,-9400000,9400000,0,"It's a Mad, Mad, Mad, Mad World",Stanley Kramer,163,Comedy,Casey Productions,11/7/63,63,6.5,1963,66929686.092652,0.0
0.78112,-9400000,9400000,0,"It's a Mad, Mad, Mad, Mad World",Stanley Kramer,163,Adventure,Casey Productions,11/7/63,63,6.5,1963,66929686.092652,0.0
0.78112,-9400000,9400000,0,"It's a Mad, Mad, Mad, Mad World",Stanley Kramer,163,Action,Casey Productions,11/7/63,63,6.5,1963,66929686.092652,0.0
0.78112,-9400000,9400000,0,"It's a Mad, Mad, Mad, Mad World",Stanley Kramer,163,Crime,Casey Productions,11/7/63,63,6.5,1963,66929686.092652,0.0
0.704894999999999,10878107,0,10878107,The Pink Panther,Blake Edwards,115,Comedy,United Artists,12/19/63,102,6.8,1963,0.0,77454073.0630086
0.704894999999999,10878107,0,10878107,The Pink Panther,Blake Edwards,115,Crime,United Artists,12/19/63,102,6.8,1963,0.0,77454073.0630086
0.664326,1000000,4000000,5000000,The Great Escape,John Sturges,172,Adventure,The Mirisch Corporation,6/20/63,409,7.5,1963,28480717.4862349,35600896.8577936
0.664326,1000000,4000000,5000000,The Great Escape,John Sturges,172,Drama,The Mirisch Corporation,6/20/63,409,7.5,1963,28480717.4862349,35600896.8577936
0.664326,1000000,4000000,5000000,The Great Escape,John Sturges,172,History,The Mirisch Corporation,6/20/63,409,7.5,1963,28480717.4862349,35600896.8577936
0.664326,1000000,4000000,5000000,The Great Escape,John Sturges,172,Thriller,The Mirisch Corporation,6/20/63,409,7.5,1963,28480717.4862349,35600896.8577936
0.664326,1000000,4000000,5000000,The Great Escape,John Sturges,172,War,The Mirisch Corporation,6/20/63,409,7.5,1963,28480717.4862349,35600896.8577936
0.628166,0,0,0,The Haunting,Robert Wise,112,Mystery,Argyle Enterprises|Metro-Goldwyn-Mayer (MGM),9/18/63,53,6.7,1963,0.0,0.0
0.628166,0,0,0,The Haunting,Robert Wise,112,Horror,Argyle Enterprises|Metro-Goldwyn-Mayer (MGM),9/18/63,53,6.7,1963,0.0,0.0
0.628166,0,0,0,The Haunting,Robert Wise,112,Thriller,Argyle Enterprises|Metro-Goldwyn-Mayer (MGM),9/18/63,53,6.7,1963,0.0,0.0
0.50154,0,0,0,Lord of the Flies,Peter Brook,92,Adventure,Two Arts Ltd.,8/13/63,89,6.4,1963,0.0,0.0
0.50154,0,0,0,Lord of the Flies,Peter Brook,92,Drama,Two Arts Ltd.,8/13/63,89,6.4,1963,0.0,0.0
0.50154,0,0,0,Lord of the Flies,Peter Brook,92,Foreign,Two Arts Ltd.,8/13/63,89,6.4,1963,0.0,0.0
0.50154,0,0,0,Lord of the Flies,Peter Brook,92,Thriller,Two Arts Ltd.,8/13/63,89,6.4,1963,0.0,0.0
0.479771,0,0,0,Irma la Douce,Billy Wilder,135,Comedy,The Mirisch Corporation|Phalanx Productions,6/5/63,29,6.8,1963,0.0,0.0
0.479771,0,0,0,Irma la Douce,Billy Wilder,135,Romance,The Mirisch Corporation|Phalanx Productions,6/5/63,29,6.8,1963,0.0,0.0
0.62852,0,0,0,Murder at the Gallop,George Pollock,81,Drama,Metro-Goldwyn-Mayer (MGM),1/1/63,10,5.4,1963,0.0,0.0
0.62852,0,0,0,Murder at the Gallop,George Pollock,81,Thriller,Metro-Goldwyn-Mayer (MGM),1/1/63,10,5.4,1963,0.0,0.0
0.62852,0,0,0,Murder at the Gallop,George Pollock,81,Crime,Metro-Goldwyn-Mayer (MGM),1/1/63,10,5.4,1963,0.0,0.0
0.62852,0,0,0,Murder at the Gallop,George Pollock,81,Mystery,Metro-Goldwyn-Mayer (MGM),1/1/63,10,5.4,1963,0.0,0.0
0.62852,0,0,0,Murder at the Gallop,George Pollock,81,Comedy,Metro-Goldwyn-Mayer (MGM),1/1/63,10,5.4,1963,0.0,0.0
0.334587,-750000,750000,0,The Day of the Triffids,Freddie Francis|Steve Sekely,94,Horror,Allied Artists Pictures|Security Pictures Ltd.,4/24/63,22,6.0,1963,5340134.52866904,0.0
0.334587,-750000,750000,0,The Day of the Triffids,Freddie Francis|Steve Sekely,94,Science Fiction,Allied Artists Pictures|Security Pictures Ltd.,4/24/63,22,6.0,1963,5340134.52866904,0.0
0.334587,-750000,750000,0,The Day of the Triffids,Freddie Francis|Steve Sekely,94,Thriller,Allied Artists Pictures|Security Pictures Ltd.,4/24/63,22,6.0,1963,5340134.52866904,0.0
0.3104,0,0,0,Hud,Martin Ritt,112,Action,Paramount Pictures,5/29/63,24,7.0,1963,0.0,0.0
0.3104,0,0,0,Hud,Martin Ritt,112,Drama,Paramount Pictures,5/29/63,24,7.0,1963,0.0,0.0
0.3104,0,0,0,Hud,Martin Ritt,112,Western,Paramount Pictures,5/29/63,24,7.0,1963,0.0,0.0
0.250451,-1000000,1000000,0,Tom Jones,Tony Richardson,128,Adventure,Woodfall Film Productions,10/6/63,16,5.4,1963,7120179.37155872,0.0
0.250451,-1000000,1000000,0,Tom Jones,Tony Richardson,128,Comedy,Woodfall Film Productions,10/6/63,16,5.4,1963,7120179.37155872,0.0
0.250451,-1000000,1000000,0,Tom Jones,Tony Richardson,128,History,Woodfall Film Productions,10/6/63,16,5.4,1963,7120179.37155872,0.0
0.250451,-1000000,1000000,0,Tom Jones,Tony Richardson,128,Romance,Woodfall Film Productions,10/6/63,16,5.4,1963,7120179.37155872,0.0
0.249429,0,0,0,The Raven,Roger Corman,86,Comedy,Alta Vista Productions,1/25/63,20,5.9,1963,0.0,0.0
0.249429,0,0,0,The Raven,Roger Corman,86,Fantasy,Alta Vista Productions,1/25/63,20,5.9,1963,0.0,0.0
0.249429,0,0,0,The Raven,Roger Corman,86,Horror,Alta Vista Productions,1/25/63,20,5.9,1963,0.0,0.0
0.215025,0,0,0,Donovan's Reef,John Ford,109,Adventure,Paramount Pictures,6/12/63,14,6.0,1963,0.0,0.0
0.215025,0,0,0,Donovan's Reef,John Ford,109,Comedy,Paramount Pictures,6/12/63,14,6.0,1963,0.0,0.0
0.215025,0,0,0,Donovan's Reef,John Ford,109,Romance,Paramount Pictures,6/12/63,14,6.0,1963,0.0,0.0
0.209065,0,0,0,Shock Corridor,Samuel Fuller,101,Drama,Leon Fromkess-Sam Firks Productions|Allied Artists Pictures,9/11/63,25,5.9,1963,0.0,0.0
0.209065,0,0,0,Shock Corridor,Samuel Fuller,101,Mystery,Leon Fromkess-Sam Firks Productions|Allied Artists Pictures,9/11/63,25,5.9,1963,0.0,0.0
0.209065,0,0,0,Shock Corridor,Samuel Fuller,101,Thriller,Leon Fromkess-Sam Firks Productions|Allied Artists Pictures,9/11/63,25,5.9,1963,0.0,0.0
0.207161,-7000000,17000000,10000000,55 Days at Peking,Nicholas Ray|Guy Green,154,Action,Allied Artists Pictures|Samuel Bronston Productions,5/6/63,18,5.6,1963,121043049.316498,71201793.7155872
0.207161,-7000000,17000000,10000000,55 Days at Peking,Nicholas Ray|Guy Green,154,Drama,Allied Artists Pictures|Samuel Bronston Productions,5/6/63,18,5.6,1963,121043049.316498,71201793.7155872
0.207161,-7000000,17000000,10000000,55 Days at Peking,Nicholas Ray|Guy Green,154,History,Allied Artists Pictures|Samuel Bronston Productions,5/6/63,18,5.6,1963,121043049.316498,71201793.7155872
0.203675,0,0,0,The Terror,Roger Corman|Francis Ford Coppola|Monte Hellman|Jack Hill |Jack Nicholson,81,Horror,the filmgroup,6/17/63,10,5.0,1963,0.0,0.0
0.203675,0,0,0,The Terror,Roger Corman|Francis Ford Coppola|Monte Hellman|Jack Hill |Jack Nicholson,81,Thriller,the filmgroup,6/17/63,10,5.0,1963,0.0,0.0
0.201754,0,0,0,Le Feu follet,Louis Malle,108,Drama,Nouvelles Ã‰ditions de Films (NEF),10/15/63,16,7.3,1963,0.0,0.0
0.201754,0,0,0,Le Feu follet,Louis Malle,108,Foreign,Nouvelles Ã‰ditions de Films (NEF),10/15/63,16,7.3,1963,0.0,0.0
0.198774,0,0,0,The Nutty Professor,Jerry Lewis,107,Comedy,Paramount Pictures|Jerry Lewis Enterprises,6/4/63,39,6.7,1963,0.0,0.0
0.198774,0,0,0,The Nutty Professor,Jerry Lewis,107,Romance,Paramount Pictures|Jerry Lewis Enterprises,6/4/63,39,6.7,1963,0.0,0.0
0.198774,0,0,0,The Nutty Professor,Jerry Lewis,107,Family,Paramount Pictures|Jerry Lewis Enterprises,6/4/63,39,6.7,1963,0.0,0.0
0.188442,0,0,0,This Sporting Life,Lindsay Anderson,134,Drama,Julian Wintle/Leslie Parkyn Productions,1/15/63,11,5.8,1963,0.0,0.0
0.183514,0,0,0,McLintock!,Andrew V. McLaglen,127,Comedy,United Artists|Batjac Productions,11/13/63,23,5.7,1963,0.0,0.0
0.183514,0,0,0,McLintock!,Andrew V. McLaglen,127,Romance,United Artists|Batjac Productions,11/13/63,23,5.7,1963,0.0,0.0
0.183514,0,0,0,McLintock!,Andrew V. McLaglen,127,Western,United Artists|Batjac Productions,11/13/63,23,5.7,1963,0.0,0.0
0.178713,-1000000,1000000,0,Jason and the Argonauts,Don Chaffey,104,Adventure,Columbia Pictures Corporation|Morningside Productions,6/19/63,58,6.8,1963,7120179.37155872,0.0
0.178713,-1000000,1000000,0,Jason and the Argonauts,Don Chaffey,104,Family,Columbia Pictures Corporation|Morningside Productions,6/19/63,58,6.8,1963,7120179.37155872,0.0
0.178713,-1000000,1000000,0,Jason and the Argonauts,Don Chaffey,104,Fantasy,Columbia Pictures Corporation|Morningside Productions,6/19/63,58,6.8,1963,7120179.37155872,0.0
0.601084,0,0,0,X: The Man with the X-Ray Eyes,Roger Corman,79,Horror,Alta Vista Productions,9/18/63,22,6.3,1963,0.0,0.0
0.601084,0,0,0,X: The Man with the X-Ray Eyes,Roger Corman,79,Science Fiction,Alta Vista Productions,9/18/63,22,6.3,1963,0.0,0.0
0.601084,0,0,0,X: The Man with the X-Ray Eyes,Roger Corman,79,Thriller,Alta Vista Productions,9/18/63,22,6.3,1963,0.0,0.0
0.144419,0,0,0,Billy Liar,John Schlesinger,93,Romance,Vic Films Productions|Waterfall Prouctions,6/5/63,14,6.0,1963,0.0,0.0
0.144419,0,0,0,Billy Liar,John Schlesinger,93,Comedy,Vic Films Productions|Waterfall Prouctions,6/5/63,14,6.0,1963,0.0,0.0
0.144419,0,0,0,Billy Liar,John Schlesinger,93,Drama,Vic Films Productions|Waterfall Prouctions,6/5/63,14,6.0,1963,0.0,0.0
0.142055,0,0,0,The Haunted Palace,Roger Corman,87,Horror,Alta Vista Productions|American International Pictures (AIP),8/28/63,15,6.1,1963,0.0,0.0
0.12157,0,0,0,The Servant,Joseph Losey,116,Drama,Associated British-PathÃ©|Elstree Distributors|Springbok Productions,11/1/63,18,6.2,1963,0.0,0.0
0.115164,0,0,0,Lilies of the Field,Ralph Nelson,94,Comedy,Rainbow Productions,6/4/63,12,5.0,1963,0.0,0.0
0.115164,0,0,0,Lilies of the Field,Ralph Nelson,94,Drama,Rainbow Productions,6/4/63,12,5.0,1963,0.0,0.0
0.094935,0,0,0,The Prize,Mark Robson,134,Drama,Roxbury Productions,12/25/63,11,6.5,1963,0.0,0.0
0.094935,0,0,0,The Prize,Mark Robson,134,Mystery,Roxbury Productions,12/25/63,11,6.5,1963,0.0,0.0
0.094935,0,0,0,The Prize,Mark Robson,134,Crime,Roxbury Productions,12/25/63,11,6.5,1963,0.0,0.0
0.048376,0,0,0,The Kiss of the Vampire,Don Sharp,88,Horror,Hammer Film Productions|Universal International Pictures (UI),9/11/63,10,6.7,1963,0.0,0.0
0.045417,-66500,66500,0,La frusta e il corpo,Mario Bava,87,Mystery,Titanus|Leone Film,8/29/63,11,6.7,1963,473491.928208655,0.0
0.045417,-66500,66500,0,La frusta e il corpo,Mario Bava,87,Horror,Titanus|Leone Film,8/29/63,11,6.7,1963,473491.928208655,0.0
2.485419,112560248,18500000,131060248,Aliens,James Cameron,137,Horror,Twentieth Century Fox Film Corporation|SLM Production Group|Brandywine Productions,7/18/86,2027,7.6,1986,36804018.6009499,260732097.580384
2.485419,112560248,18500000,131060248,Aliens,James Cameron,137,Action,Twentieth Century Fox Film Corporation|SLM Production Group|Brandywine Productions,7/18/86,2027,7.6,1986,36804018.6009499,260732097.580384
2.485419,112560248,18500000,131060248,Aliens,James Cameron,137,Thriller,Twentieth Century Fox Film Corporation|SLM Production Group|Brandywine Productions,7/18/86,2027,7.6,1986,36804018.6009499,260732097.580384
2.485419,112560248,18500000,131060248,Aliens,James Cameron,137,Science Fiction,Twentieth Century Fox Film Corporation|SLM Production Group|Brandywine Productions,7/18/86,2027,7.6,1986,36804018.6009499,260732097.580384
1.528427,-10100000,16000000,5900000,Highlander,Russell Mulcahy,116,Adventure,Davis-Panzer Productions|Thorn EMI Screen Entertainment,3/7/86,312,6.5,1986,31830502.5737945,11737497.8240867
1.528427,-10100000,16000000,5900000,Highlander,Russell Mulcahy,116,Action,Davis-Panzer Productions|Thorn EMI Screen Entertainment,3/7/86,312,6.5,1986,31830502.5737945,11737497.8240867
1.528427,-10100000,16000000,5900000,Highlander,Russell Mulcahy,116,Fantasy,Davis-Panzer Productions|Thorn EMI Screen Entertainment,3/7/86,312,6.5,1986,31830502.5737945,11737497.8240867
1.522478,132530565,6000000,138530565,Platoon,Oliver Stone,120,Drama,Orion Pictures|Hemdale Film Corporation,12/18/86,650,7.3,1986,11936438.4651729,275593594.111357
1.522478,132530565,6000000,138530565,Platoon,Oliver Stone,120,War,Orion Pictures|Hemdale Film Corporation,12/18/86,650,7.3,1986,11936438.4651729,275593594.111357
1.522478,132530565,6000000,138530565,Platoon,Oliver Stone,120,Action,Orion Pictures|Hemdale Film Corporation,12/18/86,650,7.3,1986,11936438.4651729,275593594.111357
1.469796,341830601,15000000,356830601,Top Gun,Tony Scott,110,Drama,Paramount Pictures,5/16/86,1046,6.6,1986,29841096.1629323,709881085.221197
1.469796,341830601,15000000,356830601,Top Gun,Tony Scott,110,Action,Paramount Pictures,5/16/86,1046,6.6,1986,29841096.1629323,709881085.221197
1.469796,341830601,15000000,356830601,Top Gun,Tony Scott,110,Romance,Paramount Pictures,5/16/86,1046,6.6,1986,29841096.1629323,709881085.221197
1.36519,64136369,6000000,70136369,Ferris Bueller's Day Off,John Hughes,103,Drama,Paramount Pictures,6/11/86,755,7.3,1986,11936438.4651729,139529742.123193
1.36519,64136369,6000000,70136369,Ferris Bueller's Day Off,John Hughes,103,Comedy,Paramount Pictures,6/11/86,755,7.3,1986,11936438.4651729,139529742.123193
1.349043,44287000,8000000,52287000,Stand by Me,Rob Reiner,89,Crime,Columbia Pictures,8/7/86,792,7.5,1986,15915251.2868972,104020093.004749
1.349043,44287000,8000000,52287000,Stand by Me,Rob Reiner,89,Drama,Columbia Pictures,8/7/86,792,7.5,1986,15915251.2868972,104020093.004749
1.346332,0,0,0,AstÃ©rix chez les Bretons,Pino Van Lamsweerde,79,Family,Gaumont International|Gutenberghus,12/3/86,74,6.6,1986,0.0,0.0
1.346332,0,0,0,AstÃ©rix chez les Bretons,Pino Van Lamsweerde,79,Animation,Gaumont International|Gutenberghus,12/3/86,74,6.6,1986,0.0,0.0
1.346332,0,0,0,AstÃ©rix chez les Bretons,Pino Van Lamsweerde,79,Adventure,Gaumont International|Gutenberghus,12/3/86,74,6.6,1986,0.0,0.0
1.346332,0,0,0,AstÃ©rix chez les Bretons,Pino Van Lamsweerde,79,Comedy,Gaumont International|Gutenberghus,12/3/86,74,6.6,1986,0.0,0.0
1.251215,84542002,0,84542002,An American Tail,Don Bluth,80,Drama,Universal Pictures|Amblin Entertainment,11/21/86,181,6.6,1986,0.0,168188400.765921
1.251215,84542002,0,84542002,An American Tail,Don Bluth,80,Family,Universal Pictures|Amblin Entertainment,11/21/86,181,6.6,1986,0.0,168188400.765921
1.251215,84542002,0,84542002,An American Tail,Don Bluth,80,Animation,Universal Pictures|Amblin Entertainment,11/21/86,181,6.6,1986,0.0,168188400.765921
1.251215,84542002,0,84542002,An American Tail,Don Bluth,80,Adventure,Universal Pictures|Amblin Entertainment,11/21/86,181,6.6,1986,0.0,168188400.765921
1.161643,45629159,15000000,60629159,The Fly,David Cronenberg,96,Horror,SLM Production Group|Brooksfilms,8/15/86,502,6.9,1986,29841096.1629323,120616037.599781
1.161643,45629159,15000000,60629159,The Fly,David Cronenberg,96,Science Fiction,SLM Production Group|Brooksfilms,8/15/86,502,6.9,1986,29841096.1629323,120616037.599781
1.161139,-10264078,17000000,6735922,Nine 1/2 Weeks,Adrian Lyne,117,Drama,Producers Sales Organization (PSO)|Jonesfilm|Galactic Films|Triple Ajaxxx,2/14/86,90,5.9,1986,33819908.9846567,13400486.4098674
1.161139,-10264078,17000000,6735922,Nine 1/2 Weeks,Adrian Lyne,117,Romance,Producers Sales Organization (PSO)|Jonesfilm|Galactic Films|Triple Ajaxxx,2/14/86,90,5.9,1986,33819908.9846567,13400486.4098674
1.136303,68424789,14000000,82424789,The Great Mouse Detective,Ron Clements|Burny Mattinson|David Michener|John Musker,74,Animation,Walt Disney Pictures|Silver Screen Partners,7/2/86,174,6.7,1986,27851689.7520702,163976403.65056
1.045604,-38358175,40000000,1641825,Pirates,Roman Polanski,124,Adventure,Carthago Films S.a.r.l.|Cominco|Accent Films,5/8/86,22,6.2,1986,79576256.4344863,3266257.18051376
1.045604,-38358175,40000000,1641825,Pirates,Roman Polanski,124,Comedy,Carthago Films S.a.r.l.|Cominco|Accent Films,5/8/86,22,6.2,1986,79576256.4344863,3266257.18051376
1.004166,0,0,0,Allan Quatermain and the Lost City of Gold,Gary Nelson,99,Action,Golan-Globus,12/17/86,32,4.4,1986,0.0,0.0
1.004166,0,0,0,Allan Quatermain and the Lost City of Gold,Gary Nelson,99,Adventure,Golan-Globus,12/17/86,32,4.4,1986,0.0,0.0
1.004166,0,0,0,Allan Quatermain and the Lost City of Gold,Gary Nelson,99,Comedy,Golan-Globus,12/17/86,32,4.4,1986,0.0,0.0
0.995618,40697761,0,40697761,Short Circuit,John Badham,98,Comedy,PSO International|David Foster Productions|TriStar Pictures,5/9/86,311,6.3,1986,0.0,80964386.6411359
0.995618,40697761,0,40697761,Short Circuit,John Badham,98,Family,PSO International|David Foster Productions|TriStar Pictures,5/9/86,311,6.3,1986,0.0,80964386.6411359
0.995618,40697761,0,40697761,Short Circuit,John Badham,98,Science Fiction,PSO International|David Foster Productions|TriStar Pictures,5/9/86,311,6.3,1986,0.0,80964386.6411359
0.994488,2551228,6000000,8551228,Blue Velvet,David Lynch,120,Crime,De Laurentiis Entertainment Group (DEG),8/1/86,354,7.3,1986,11936438.4651729,17011867.803944
0.994488,2551228,6000000,8551228,Blue Velvet,David Lynch,120,Drama,De Laurentiis Entertainment Group (DEG),8/1/86,354,7.3,1986,11936438.4651729,17011867.803944
0.994488,2551228,6000000,8551228,Blue Velvet,David Lynch,120,Mystery,De Laurentiis Entertainment Group (DEG),8/1/86,354,7.3,1986,11936438.4651729,17011867.803944
0.994488,2551228,6000000,8551228,Blue Velvet,David Lynch,120,Thriller,De Laurentiis Entertainment Group (DEG),8/1/86,354,7.3,1986,11936438.4651729,17011867.803944
0.971594,109000000,24000000,133000000,Star Trek IV: The Voyage Home,Leonard Nimoy,119,Science Fiction,Paramount Pictures,11/25/86,275,6.6,1986,47745753.8606918,264591052.644667
0.971594,109000000,24000000,133000000,Star Trek IV: The Voyage Home,Leonard Nimoy,119,Adventure,Paramount Pictures,11/25/86,275,6.6,1986,47745753.8606918,264591052.644667
0.969383,962774,37000000,37962774,Howard the Duck,Willard Huyck,110,Fantasy,Universal Pictures,8/1/86,105,4.9,1986,73608037.2018998,75523385.9697112
0.969383,962774,37000000,37962774,Howard the Duck,Willard Huyck,110,Comedy,Universal Pictures,8/1/86,105,4.9,1986,73608037.2018998,75523385.9697112
0.969383,962774,37000000,37962774,Howard the Duck,Willard Huyck,110,Science Fiction,Universal Pictures,8/1/86,105,4.9,1986,73608037.2018998,75523385.9697112
0.960984,-14000000,25000000,11000000,Big Trouble in Little China,John Carpenter,99,Adventure,Twentieth Century Fox Film Corporation|TAFT Entertainment Pictures,5/30/86,347,6.7,1986,49735160.2715539,21883470.5194837
0.960984,-14000000,25000000,11000000,Big Trouble in Little China,John Carpenter,99,Fantasy,Twentieth Century Fox Film Corporation|TAFT Entertainment Pictures,5/30/86,347,6.7,1986,49735160.2715539,21883470.5194837
0.960984,-14000000,25000000,11000000,Big Trouble in Little China,John Carpenter,99,Action,Twentieth Century Fox Film Corporation|TAFT Entertainment Pictures,5/30/86,347,6.7,1986,49735160.2715539,21883470.5194837
0.960984,-14000000,25000000,11000000,Big Trouble in Little China,John Carpenter,99,Comedy,Twentieth Century Fox Film Corporation|TAFT Entertainment Pictures,5/30/86,347,6.7,1986,49735160.2715539,21883470.5194837
0.91418,38493982,13800000,52293982,The Color of Money,Martin Scorsese,119,Drama,Silver Screen Partners|Touchstone Pictures,10/7/86,130,6.5,1986,27453808.4698977,104033983.04031
0.889305999999999,57200000,20000000,77200000,The Name of the Rose,Jean-Jacques Annaud,130,Drama,Zweites Deutsches Fernsehen (ZDF)|Les Films Ariane|RAI Radiotelevisione Italiana|Cristaldifilm,9/24/86,363,7.0,1986,39788128.2172431,153582174.918558
0.889305999999999,57200000,20000000,77200000,The Name of the Rose,Jean-Jacques Annaud,130,Thriller,Zweites Deutsches Fernsehen (ZDF)|Les Films Ariane|RAI Radiotelevisione Italiana|Cristaldifilm,9/24/86,363,7.0,1986,39788128.2172431,153582174.918558
0.889305999999999,57200000,20000000,77200000,The Name of the Rose,Jean-Jacques Annaud,130,Mystery,Zweites Deutsches Fernsehen (ZDF)|Les Films Ariane|RAI Radiotelevisione Italiana|Cristaldifilm,9/24/86,363,7.0,1986,39788128.2172431,153582174.918558
